Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2015-2016;21-й тур;Сассуоло;Болонья;0;2;Матч завершен 24 января 2016;Неизвестно;1,92;3,60;4,75;1,70;2,34;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;29.08.15;Болонья;Сассуоло;0;1;Серия А 2013-2014;09.03.14;Болонья;Сассуоло;0;0;Серия А 2013-2014;20.10.13;Сассуоло;Болонья;2;1;0;0;0;0;0;0;0;0;0;0;0;0;20.01.16;Сассуоло;Торино;1;1;16.01.16;Наполи;Сассуоло;3;1;10.01.16;Интер;Сассуоло;0;1;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Верона;Сассуоло;1;1;06.12.15;Сампдория;Сассуоло;1;3;30.11.15;Сассуоло;Фиорентина;1;1;17.01.16;Болонья;Лацио;2;2;10.01.16;Болонья;Кьево;0;1;06.01.16;Милан;Болонья;0;1;19.12.15;Болонья;Эмполи;2;3;12.12.15;Дженоа;Болонья;0;1;06.12.15;Болонья;Наполи;3;2;28.11.15;Торино;Болонья;2;0;Сассуоло;7;;20;8;8;4;25;21;40;35;33;32;32;28;27;Болонья;15;;20;7;2;11;22;27;26;24;23;23;22;21;17
2015-2016;21-й тур;Фиорентина;Торино;2;0;Матч завершен 24 января 2016;Неизвестно;1,83;3,70;5,20;1,90;2,10;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;30.08.15;Торино;Фиорентина;3;1;Серия А 2014-2015;22.02.15;Фиорентина;Торино;1;1;Серия А 2014-2015;28.09.14;Торино;Фиорентина;1;1;Серия А 2013-2014;18.05.14;Фиорентина;Торино;2;2;Серия А 2013-2014;12.01.14;Торино;Фиорентина;0;0;17.01.16;Милан;Фиорентина;2;0;09.01.16;Фиорентина;Лацио;1;3;06.01.16;Палермо;Фиорентина;1;3;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Ювентус;Фиорентина;3;1;06.12.15;Фиорентина;Удинезе;3;0;30.11.15;Сассуоло;Фиорентина;1;1;20.01.16;Сассуоло;Торино;1;1;16.01.16;Торино;Фрозиноне;4;2;10.01.16;Торино;Эмполи;0;1;06.01.16;Наполи;Торино;2;1;20.12.15;Торино;Удинезе;0;1;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;Фиорентина;4;;20;12;2;6;37;21;44;42;40;38;35;33;32;Торино;11;;20;7;5;8;27;26;32;28;27;26;26;24;23
2015-2016;21-й тур;Эмполи;Милан;2;2;Матч завершен 23 января 2016;Неизвестно;3,16;3,30;2,63;1,85;2,18;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;29.08.15;Милан;Эмполи;2;1;Серия А 2014-2015;15.02.15;Милан;Эмполи;1;1;Серия А 2014-2015;23.09.14;Эмполи;Милан;2;2;Серия А 2007-2008;09.03.08;Эмполи;Милан;1;3;Серия А 2007-2008;21.10.07;Милан;Эмполи;0;1;17.01.16;Кьево;Эмполи;1;1;10.01.16;Торино;Эмполи;0;1;06.01.16;Эмполи;Интер;0;1;19.12.15;Болонья;Эмполи;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Верона;Эмполи;0;1;29.11.15;Эмполи;Лацио;1;0;17.01.16;Милан;Фиорентина;2;0;09.01.16;Рома;Милан;1;1;06.01.16;Милан;Болонья;0;1;20.12.15;Фрозиноне;Милан;2;4;13.12.15;Милан;Верона;1;1;06.12.15;Карпи;Милан;0;0;28.11.15;Милан;Сампдория;4;1;Эмполи;8;;20;9;4;7;25;24;35;32;32;31;28;27;26;Милан;6;;20;9;5;6;27;23;40;38;35;32;32;31;28
2015-2016;21-й тур;Фрозиноне;Аталанта;0;0;Матч завершен 23 января 2016;Неизвестно;3,65;3,50;2,25;2,02;1,92;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;30.08.15;Аталанта;Фрозиноне;2;0;Серия B 2010-2011;31.01.11;Фрозиноне;Аталанта;0;1;Серия B 2010-2011;05.09.10;Аталанта;Фрозиноне;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16.01.16;Торино;Фрозиноне;4;2;10.01.16;Фрозиноне;Наполи;1;5;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Фрозиноне;Милан;2;4;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Фрозиноне;Верона;3;2;16.01.16;Аталанта;Интер;1;1;10.01.16;Аталанта;Дженоа;0;2;06.01.16;Удинезе;Аталанта;2;1;20.12.15;Аталанта;Наполи;1;3;13.12.15;Кьево;Аталанта;1;0;06.12.15;Аталанта;Палермо;3;0;29.11.15;Рома;Аталанта;0;2;Фрозиноне;19;;20;4;3;13;22;45;22;21;17;15;0;0;0;Аталанта;12;;20;7;4;9;21;24;28;27;26;25;24;23;23
2015-2016;16-й тур;Сассуоло;Торино;1;1;Матч завершен 20 января 2016;Неизвестно;2,63;3,30;3,14;1,72;2,30;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;19.04.15;Сассуоло;Торино;1;1;Серия А 2014-2015;23.11.14;Торино;Сассуоло;0;1;Серия А 2013-2014;19.01.14;Сассуоло;Торино;0;2;Серия А 2013-2014;25.08.13;Торино;Сассуоло;2;0;Серия B 2011-2012;15.05.12;Торино;Сассуоло;3;0;16.01.16;Наполи;Сассуоло;3;1;10.01.16;Интер;Сассуоло;0;1;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Верона;Сассуоло;1;1;06.12.15;Сампдория;Сассуоло;1;3;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Дженоа;Сассуоло;2;1;16.01.16;Торино;Фрозиноне;4;2;10.01.16;Торино;Эмполи;0;1;06.01.16;Наполи;Торино;2;1;20.12.15;Торино;Удинезе;0;1;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;22.11.15;Аталанта;Торино;0;1;Сассуоло;7;;19;8;7;4;24;20;38;35;32;31;31;28;27;Торино;11;;19;7;4;8;26;25;31;28;27;25;25;24;23
2015-2016;20-й тур;Милан;Фиорентина;2;0;Матч завершен 17 января 2016;Неизвестно;2,46;3,31;3,30;1,94;2,06;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Фиорентина;Милан;2;0;Серия А 2014-2015;16.03.15;Фиорентина;Милан;2;1;Серия А 2014-2015;26.10.14;Милан;Фиорентина;1;1;Серия А 2013-2014;26.03.14;Фиорентина;Милан;0;2;Серия А 2013-2014;02.11.13;Милан;Фиорентина;0;2;09.01.16;Рома;Милан;1;1;06.01.16;Милан;Болонья;0;1;20.12.15;Фрозиноне;Милан;2;4;13.12.15;Милан;Верона;1;1;06.12.15;Карпи;Милан;0;0;28.11.15;Милан;Сампдория;4;1;21.11.15;Ювентус;Милан;1;0;09.01.16;Фиорентина;Лацио;1;3;06.01.16;Палермо;Фиорентина;1;3;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Ювентус;Фиорентина;3;1;06.12.15;Фиорентина;Удинезе;3;0;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Фиорентина;Эмполи;2;2;Милан;8;;19;8;5;6;25;23;35;31;31;29;28;27;25;Фиорентина;4;;19;12;2;5;37;19;44;42;40;38;35;31;31
2015-2016;20-й тур;Болонья;Лацио;2;2;Матч завершен 17 января 2016;Неизвестно;4,05;3,33;2,17;1,70;2,34;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;22.08.15;Лацио;Болонья;2;1;Серия А 2013-2014;18.05.14;Лацио;Болонья;1;0;Серия А 2013-2014;11.01.14;Болонья;Лацио;0;0;Серия А 2012-2013;05.05.13;Лацио;Болонья;6;0;Серия А 2012-2013;10.12.12;Болонья;Лацио;0;0;10.01.16;Болонья;Кьево;0;1;06.01.16;Милан;Болонья;0;1;19.12.15;Болонья;Эмполи;2;3;12.12.15;Дженоа;Болонья;0;1;06.12.15;Болонья;Наполи;3;2;28.11.15;Торино;Болонья;2;0;21.11.15;Болонья;Рома;2;2;09.01.16;Фиорентина;Лацио;1;3;06.01.16;Лацио;Карпи;0;0;20.12.15;Интер;Лацио;1;2;14.12.15;Лацио;Сампдория;1;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Эмполи;Лацио;1;0;22.11.15;Лацио;Палермо;1;1;Болонья;15;;19;7;1;11;20;25;25;24;23;22;22;21;15;Лацио;9;;19;8;3;8;23;27;31;30;29;27;26;25;25
2015-2016;20-й тур;Карпи;Сампдория;2;1;Матч завершен 17 января 2016;Неизвестно;2,62;3,25;3,16;1,78;2,25;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Сампдория;Карпи;5;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;09.01.16;Карпи;Удинезе;2;1;06.01.16;Лацио;Карпи;0;0;20.12.15;Карпи;Ювентус;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Карпи;Милан;0;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Карпи;Кьево;1;2;10.01.16;Сампдория;Ювентус;1;2;05.01.16;Дженоа;Сампдория;2;3;20.12.15;Сампдория;Палермо;2;0;14.12.15;Лацио;Сампдория;1;1;06.12.15;Сампдория;Сассуоло;1;3;28.11.15;Милан;Сампдория;4;1;22.11.15;Удинезе;Сампдория;1;0;Карпи;19;;19;3;5;11;17;34;22;21;15;14;0;0;0;Сампдория;14;;19;6;5;8;28;30;25;25;24;23;22;22;21
2015-2016;20-й тур;Кьево;Эмполи;1;1;Матч завершен 17 января 2016;Неизвестно;2,48;3,10;3,55;1,63;2,53;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Эмполи;Кьево;1;3;Серия А 2014-2015;22.02.15;Эмполи;Кьево;3;0;Серия А 2014-2015;28.09.14;Кьево;Эмполи;1;1;Серия А 2006-2007;28.01.07;Кьево;Эмполи;0;0;Серия А 2006-2007;17.09.06;Эмполи;Кьево;1;1;10.01.16;Болонья;Кьево;0;1;06.01.16;Кьево;Рома;3;3;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Кьево;Аталанта;1;0;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Кьево;Удинезе;2;3;22.11.15;Карпи;Кьево;1;2;10.01.16;Торино;Эмполи;0;1;06.01.16;Эмполи;Интер;0;1;19.12.15;Болонья;Эмполи;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Верона;Эмполи;0;1;29.11.15;Эмполи;Лацио;1;0;22.11.15;Фиорентина;Эмполи;2;2;Кьево;10;;19;7;5;7;25;21;30;29;27;26;25;25;24;Эмполи;7;;19;9;3;7;24;23;38;34;31;30;29;27;26
2015-2016;20-й тур;Рома;Верона;1;1;Матч завершен 17 января 2016;Неизвестно;1,35;5,80;12,00;2,42;1,68;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;22.08.15;Верона;Рома;1;1;Серия А 2014-2015;22.02.15;Верона;Рома;1;1;Серия А 2014-2015;27.09.14;Рома;Верона;2;0;Серия А 2013-2014;26.01.14;Верона;Рома;1;3;Серия А 2013-2014;01.09.13;Рома;Верона;3;0;09.01.16;Рома;Милан;1;1;06.01.16;Кьево;Рома;3;3;20.12.15;Рома;Дженоа;2;0;13.12.15;Наполи;Рома;0;0;05.12.15;Торино;Рома;1;1;29.11.15;Рома;Аталанта;0;2;21.11.15;Болонья;Рома;2;2;10.01.16;Верона;Палермо;0;1;06.01.16;Ювентус;Верона;3;0;20.12.15;Верона;Сассуоло;1;1;13.12.15;Милан;Верона;1;1;06.12.15;Верона;Эмполи;0;1;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Верона;Наполи;0;2;Рома;5;;19;9;7;3;36;22;40;39;38;34;31;30;29;Верона;20;;19;0;8;11;12;31;0;0;0;8;0;0;0
2015-2016;20-й тур;Удинезе;Ювентус;0;4;Матч завершен 17 января 2016;Неизвестно;5,60;3,60;1,83;1,78;2,22;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Ювентус;Удинезе;0;1;Серия А 2014-2015;01.02.15;Удинезе;Ювентус;0;0;Серия А 2014-2015;13.09.14;Ювентус;Удинезе;2;0;Серия А 2013-2014;14.04.14;Удинезе;Ювентус;0;2;Серия А 2013-2014;01.12.13;Ювентус;Удинезе;1;0;09.01.16;Карпи;Удинезе;2;1;06.01.16;Удинезе;Аталанта;2;1;20.12.15;Торино;Удинезе;0;1;12.12.15;Удинезе;Интер;0;4;06.12.15;Фиорентина;Удинезе;3;0;29.11.15;Кьево;Удинезе;2;3;22.11.15;Удинезе;Сампдория;1;0;10.01.16;Сампдория;Ювентус;1;2;06.01.16;Ювентус;Верона;3;0;20.12.15;Карпи;Ювентус;2;3;13.12.15;Ювентус;Фиорентина;3;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Палермо;Ювентус;0;3;21.11.15;Ювентус;Милан;1;0;Удинезе;13;;19;7;3;9;18;27;26;25;25;24;23;22;22;Ювентус;3;;19;12;3;4;33;15;8;44;40;39;38;34;31
2015-2016;20-й тур;Дженоа;Палермо;4;0;Матч завершен 17 января 2016;Неизвестно;1,82;3,79;5,30;1,94;2,00;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Палермо;Дженоа;1;0;Серия А 2014-2015;19.04.15;Палермо;Дженоа;2;1;Серия А 2014-2015;24.11.14;Дженоа;Палермо;1;1;Серия А 2012-2013;23.02.13;Палермо;Дженоа;0;0;Серия А 2012-2013;06.10.12;Дженоа;Палермо;1;1;10.01.16;Аталанта;Дженоа;0;2;05.01.16;Дженоа;Сампдория;2;3;20.12.15;Рома;Дженоа;2;0;12.12.15;Дженоа;Болонья;0;1;05.12.15;Интер;Дженоа;1;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Дженоа;Сассуоло;2;1;10.01.16;Верона;Палермо;0;1;06.01.16;Палермо;Фиорентина;1;3;20.12.15;Сампдория;Палермо;2;0;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Аталанта;Палермо;3;0;29.11.15;Палермо;Ювентус;0;3;22.11.15;Лацио;Палермо;1;1;Дженоа;17;;19;5;4;10;19;26;23;22;21;19;15;14;0;Палермо;16;;19;6;3;10;19;29;24;23;22;21;19;15;14
2015-2016;20-й тур;Наполи;Сассуоло;3;1;Матч завершен 16 января 2016;Неизвестно;1,34;6,00;11,00;2,56;1,62;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Сассуоло;Наполи;2;1;Серия А 2014-2015;23.02.15;Наполи;Сассуоло;2;0;Серия А 2014-2015;28.09.14;Сассуоло;Наполи;0;1;Серия А 2013-2014;16.02.14;Сассуоло;Наполи;0;2;Серия А 2013-2014;25.09.13;Наполи;Сассуоло;1;1;10.01.16;Фрозиноне;Наполи;1;5;06.01.16;Наполи;Торино;2;1;20.12.15;Аталанта;Наполи;1;3;13.12.15;Наполи;Рома;0;0;06.12.15;Болонья;Наполи;3;2;30.11.15;Наполи;Интер;2;1;22.11.15;Верона;Наполи;0;2;10.01.16;Интер;Сассуоло;0;1;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Верона;Сассуоло;1;1;06.12.15;Сампдория;Сассуоло;1;3;30.11.15;Сассуоло;Фиорентина;1;1;22.11.15;Дженоа;Сассуоло;2;1;08.11.15;Сассуоло;Карпи;1;0;Наполи;1;;19;12;5;2;38;15;0;0;8;41;40;39;38;Сассуоло;6;;18;8;7;3;23;17;39;38;34;31;30;29;27
2015-2016;20-й тур;Торино;Фрозиноне;4;2;Матч завершен 16 января 2016;Неизвестно;1,39;5,40;11,00;2,38;1,69;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Фрозиноне;Торино;1;2;Серия B 2010-2011;19.03.11;Фрозиноне;Торино;1;0;Серия B 2010-2011;23.10.10;Торино;Фрозиноне;1;2;Серия B 2009-2010;06.03.10;Торино;Фрозиноне;3;1;Серия B 2009-2010;26.09.09;Фрозиноне;Торино;2;2;10.01.16;Торино;Эмполи;0;1;06.01.16;Наполи;Торино;2;1;20.12.15;Торино;Удинезе;0;1;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;22.11.15;Аталанта;Торино;0;1;08.11.15;Торино;Интер;0;1;10.01.16;Фрозиноне;Наполи;1;5;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Фрозиноне;Милан;2;4;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Интер;Фрозиноне;4;0;Торино;14;;18;6;4;8;22;23;25;24;23;22;22;21;19;Фрозиноне;18;;19;4;3;12;20;41;22;21;19;15;14;0;0
2015-2016;20-й тур;Аталанта;Интер;1;1;Матч завершен 16 января 2016;Неизвестно;4,45;3,60;2,05;1,85;2,11;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;23.08.15;Интер;Аталанта;1;0;Серия А 2014-2015;15.02.15;Аталанта;Интер;1;4;Серия А 2014-2015;24.09.14;Интер;Аталанта;2;0;Серия А 2013-2014;23.03.14;Интер;Аталанта;1;2;Серия А 2013-2014;29.10.13;Аталанта;Интер;1;1;10.01.16;Аталанта;Дженоа;0;2;06.01.16;Удинезе;Аталанта;2;1;20.12.15;Аталанта;Наполи;1;3;13.12.15;Кьево;Аталанта;1;0;06.12.15;Аталанта;Палермо;3;0;29.11.15;Рома;Аталанта;0;2;22.11.15;Аталанта;Торино;0;1;10.01.16;Интер;Сассуоло;0;1;06.01.16;Эмполи;Интер;0;1;20.12.15;Интер;Лацио;1;2;12.12.15;Удинезе;Интер;0;4;05.12.15;Интер;Дженоа;1;0;30.11.15;Наполи;Интер;2;1;22.11.15;Интер;Фрозиноне;4;0;Аталанта;12;;19;7;3;9;20;23;27;26;24;24;23;22;22;Интер;3;;19;12;3;4;24;12;8;41;39;39;38;34;31
2015-2016;19-й тур;Сампдория;Ювентус;1;2;Матч завершен 10 января 2016;Неизвестно;7,25;4,20;1,61;1,91;2,04;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;02.05.15;Сампдория;Ювентус;0;1;Серия А 2014-2015;14.12.14;Ювентус;Сампдория;1;1;Серия А 2013-2014;18.01.14;Ювентус;Сампдория;4;2;Серия А 2013-2014;24.08.13;Сампдория;Ювентус;0;1;Серия А 2012-2013;18.05.13;Сампдория;Ювентус;3;2;05.01.16;Дженоа;Сампдория;2;3;20.12.15;Сампдория;Палермо;2;0;14.12.15;Лацио;Сампдория;1;1;06.12.15;Сампдория;Сассуоло;1;3;28.11.15;Милан;Сампдория;4;1;22.11.15;Удинезе;Сампдория;1;0;08.11.15;Сампдория;Фиорентина;0;2;06.01.16;Ювентус;Верона;3;0;20.12.15;Карпи;Ювентус;2;3;13.12.15;Ювентус;Фиорентина;3;1;04.12.15;Лацио;Ювентус;0;2;29.11.15;Палермо;Ювентус;0;3;21.11.15;Ювентус;Милан;1;0;08.11.15;Эмполи;Ювентус;1;3;Сампдория;13;;18;6;5;7;27;28;26;24;24;23;22;22;21;Ювентус;4;;18;11;3;4;31;14;41;39;38;36;34;31;30
2015-2016;19-й тур;Аталанта;Дженоа;0;2;Матч завершен 10 января 2016;Неизвестно;2,62;3,25;3,15;1,78;2,21;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;17.05.15;Аталанта;Дженоа;1;4;Серия А 2014-2015;06.01.15;Дженоа;Аталанта;2;2;Серия А 2013-2014;27.04.14;Аталанта;Дженоа;1;1;Серия А 2013-2014;15.12.13;Дженоа;Аталанта;1;1;Серия А 2012-2013;20.04.13;Дженоа;Аталанта;1;1;06.01.16;Удинезе;Аталанта;2;1;20.12.15;Аталанта;Наполи;1;3;13.12.15;Кьево;Аталанта;1;0;06.12.15;Аталанта;Палермо;3;0;29.11.15;Рома;Аталанта;0;2;22.11.15;Аталанта;Торино;0;1;07.11.15;Милан;Аталанта;0;0;05.01.16;Дженоа;Сампдория;2;3;20.12.15;Рома;Дженоа;2;0;12.12.15;Дженоа;Болонья;0;1;05.12.15;Интер;Дженоа;1;0;29.11.15;Дженоа;Карпи;1;2;22.11.15;Дженоа;Сассуоло;2;1;08.11.15;Фрозиноне;Дженоа;2;2;Аталанта;10;;18;7;3;8;20;21;29;27;27;24;24;23;23;Дженоа;17;;18;4;4;10;17;26;22;22;18;16;15;14;0
2015-2016;19-й тур;Болонья;Кьево;0;1;Матч завершен 10 января 2016;Неизвестно;2,72;3,10;3,25;1,56;2,67;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2013-2014;26.03.14;Кьево;Болонья;3;0;Серия А 2013-2014;04.11.13;Болонья;Кьево;0;0;Серия А 2012-2013;12.01.13;Болонья;Кьево;4;0;Серия А 2012-2013;26.08.12;Кьево;Болонья;2;0;Серия А 2011-2012;18.03.12;Болонья;Кьево;2;2;06.01.16;Милан;Болонья;0;1;19.12.15;Болонья;Эмполи;2;3;12.12.15;Дженоа;Болонья;0;1;06.12.15;Болонья;Наполи;3;2;28.11.15;Торино;Болонья;2;0;21.11.15;Болонья;Рома;2;2;07.11.15;Верона;Болонья;0;2;06.01.16;Кьево;Рома;3;3;20.12.15;Фиорентина;Кьево;2;0;13.12.15;Кьево;Аталанта;1;0;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Кьево;Удинезе;2;3;22.11.15;Карпи;Кьево;1;2;08.11.15;Палермо;Кьево;1;0;Болонья;15;;18;7;1;10;20;24;23;23;22;22;18;16;15;Кьево;12;;18;6;5;7;24;21;27;24;24;23;23;22;22
2015-2016;19-й тур;Фрозиноне;Наполи;1;5;Матч завершен 10 января 2016;Неизвестно;17,00;7,26;1,25;2,94;1,48;0;0;0;0;0;0;0;0;0;0;0;0;Серия B 2006-2007;21.04.07;Фрозиноне;Наполи;1;2;Серия B 2006-2007;02.12.06;Наполи;Фрозиноне;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06.01.16;Сассуоло;Фрозиноне;2;2;20.12.15;Фрозиноне;Милан;2;4;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Фрозиноне;Кьево;0;2;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Интер;Фрозиноне;4;0;08.11.15;Фрозиноне;Дженоа;2;2;06.01.16;Наполи;Торино;2;1;20.12.15;Аталанта;Наполи;1;3;13.12.15;Наполи;Рома;0;0;06.12.15;Болонья;Наполи;3;2;30.11.15;Наполи;Интер;2;1;22.11.15;Верона;Наполи;0;2;08.11.15;Наполи;Удинезе;1;0;Фрозиноне;18;;18;4;3;11;19;36;22;18;16;15;14;0;0;Наполи;2;;18;11;5;2;33;14;0;8;39;38;38;36;34
2015-2016;19-й тур;Верона;Палермо;0;1;Матч завершен 10 января 2016;Неизвестно;2,25;3,45;3,60;1,90;2,10;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;01.02.15;Палермо;Верона;2;1;Серия А 2014-2015;15.09.14;Верона;Палермо;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06.01.16;Ювентус;Верона;3;0;20.12.15;Верона;Сассуоло;1;1;13.12.15;Милан;Верона;1;1;06.12.15;Верона;Эмполи;0;1;29.11.15;Фрозиноне;Верона;3;2;22.11.15;Верона;Наполи;0;2;07.11.15;Верона;Болонья;0;2;06.01.16;Палермо;Фиорентина;1;3;20.12.15;Сампдория;Палермо;2;0;12.12.15;Палермо;Фрозиноне;4;1;06.12.15;Аталанта;Палермо;3;0;29.11.15;Палермо;Ювентус;0;3;22.11.15;Лацио;Палермо;1;1;08.11.15;Палермо;Кьево;1;0;Верона;20;;18;0;8;10;12;30;0;0;0;8;0;0;0;Палермо;16;;18;5;3;10;18;29;23;22;22;18;16;15;14
2015-2016;19-й тур;Торино;Эмполи;0;1;Матч завершен 10 января 2016;Неизвестно;2,02;3,41;4,60;1,72;2,30;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2014-2015;06.05.15;Торино;Эмполи;0;1;Серия А 2014-2015;15.12.14;Эмполи;Торино;0;0;Серия B 2011-2012;31.03.12;Эмполи;Торино;1;0;Серия B 2011-2012;29.10.11;Торино;Эмполи;2;1;Серия B 2010-2011;20.05.11;Эмполи;Торино;1;1;06.01.16;Наполи;Торино;2;1;20.12.15;Торино;Удинезе;0;1;05.12.15;Торино;Рома;1;1;28.11.15;Торино;Болонья;2;0;22.11.15;Аталанта;Торино;0;1;08.11.15;Торино;Интер;0;1;31.10.15;Ювентус;Торино;2;1;06.01.16;Эмполи;Интер;0;1;19.12.15;Болонья;Эмполи;2;3;13.12.15;Эмполи;Карпи;3;0;06.12.15;Верона;Эмполи;0;1;29.11.15;Эмполи;Лацио;1;0;22.11.15;Фиорентина;Эмполи;2;2;08.11.15;Эмполи;Ювентус;1;3;Торино;14;;17;6;4;7;22;22;24;23;23;22;22;18;16;Эмполи;8;;18;8;3;7;23;23;34;31;29;27;27;24;24
