Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2020-2021;18-й тур;Ахмат;Ростов;0;1;Матч завершен 13 декабря 2020;1хСтавка;2.06;3.35;4.03;1.57;2.47;Winline;2.07;3.17;3.91;1.50;2.52;Fonbet;2.00;3.40;4.00;1.65;2.25;Российская Премьер-лига 2020-2021;18.10.20;Ростов;Ахмат;3;0;Российская Премьер-лига 2019-2020;29.02.20;Ахмат;Ростов;1;1;Российская Премьер-лига 2019-2020;16.09.19;Ростов;Ахмат;2;1;Российская Премьер-лига 2018-2019;26.05.19;Ахмат;Ростов;1;0;Российская Премьер-лига 2018-2019;28.07.18;Ростов;Ахмат;1;0;07.12.20;Сочи;Ахмат;2;0;28.11.20;Ахмат;Локомотив;0;0;21.11.20;Ахмат;Зенит;2;2;07.11.20;Тамбов;Ахмат;0;1;31.10.20;Ахмат;Краснодар;2;0;25.10.20;Ахмат;Уфа;3;1;18.10.20;Ростов;Ахмат;3;0;06.12.20;Ростов;Уфа;0;1;28.11.20;Ростов;Динамо Москва;4;1;22.11.20;Рубин;Ростов;0;2;08.11.20;ЦСКА;Ростов;2;0;31.10.20;Спартак;Ростов;0;1;25.10.20;Ростов;Химки;0;2;18.10.20;Ростов;Ахмат;3;0;Ахмат;10;;17;7;4;6;19;20;28;27;27;25;22;19;14;Ростов;6;;17;9;2;6;22;17;33;30;30;29;28;27;27
2020-2021;18-й тур;ЦСКА;Урал;2;2;Матч завершен 13 декабря 2020;1хСтавка;1.35;5.13;10.40;2.15;1.74;Winline;1.37;5.03;8.61;2.13;1.74;Fonbet;1.35;5.00;9.00;2.12;1.72;Российская Премьер-лига 2020-2021;03.10.20;Урал;ЦСКА;0;2;Российская Премьер-лига 2019-2020;29.02.20;ЦСКА;Урал;1;1;Российская Премьер-лига 2019-2020;29.09.19;Урал;ЦСКА;0;3;Российская Премьер-лига 2018-2019;16.03.19;Урал;ЦСКА;0;1;Российская Премьер-лига 2018-2019;01.09.18;ЦСКА;Урал;4;0;06.12.20;ЦСКА;Химки;2;2;29.11.20;Рубин;ЦСКА;1;0;22.11.20;ЦСКА;Сочи;1;1;08.11.20;ЦСКА;Ростов;2;0;01.11.20;Ротор;ЦСКА;0;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;ЦСКА;Динамо Москва;3;1;05.12.20;Зенит;Урал;5;1;29.11.20;Урал;Сочи;1;0;22.11.20;Ротор;Урал;0;0;07.11.20;Урал;Спартак;2;2;01.11.20;Уфа;Урал;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;АрсеналТула;Урал;1;0;ЦСКА;3;Лига Европы;17;10;3;4;30;14;0;38;35;33;30;30;29;Урал;12;;17;4;7;6;13;20;27;25;22;19;14;13;12
2020-2021;18-й тур;Краснодар;Локомотив;5;0;Матч завершен 13 декабря 2020;1хСтавка;1.72;3.88;5.17;2.26;1.67;Winline;1.73;3.99;4.83;2.18;1.74;Fonbet;1.87;3.60;4.70;1.95;1.85;Российская Премьер-лига 2020-2021;15.08.20;Локомотив;Краснодар;1;0;Российская Премьер-лига 2019-2020;10.11.19;Локомотив;Краснодар;1;1;Российская Премьер-лига 2019-2020;24.08.19;Краснодар;Локомотив;1;1;Российская Премьер-лига 2018-2019;17.03.19;Локомотив;Краснодар;1;0;Российская Премьер-лига 2018-2019;01.09.18;Краснодар;Локомотив;2;1;05.12.20;Краснодар;Ротор;5;0;28.11.20;Химки;Краснодар;1;0;21.11.20;Краснодар;Тамбов;1;0;08.11.20;Зенит;Краснодар;3;1;31.10.20;Ахмат;Краснодар;2;0;24.10.20;Краснодар;Спартак;1;3;17.10.20;Краснодар;Рубин;3;1;05.12.20;Локомотив;Рубин;3;1;28.11.20;Ахмат;Локомотив;0;0;21.11.20;Локомотив;Арсенал Тула;1;0;08.11.20;ДинамоМосква;Локомотив;5;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;Локомотив;Ротор;1;2;17.10.20;Локомотив;Уфа;1;0;Краснодар;10;;17;7;3;7;29;19;28;27;25;24;22;19;14;Локомотив;7;;17;8;4;5;19;17;30;30;29;28;27;25;24
2020-2021;18-й тур;Тамбов;Рубин;0;1;Матч завершен 13 декабря 2020;1хСтавка;21.00;8.30;1.16;2.77;1.50;Winline;19.00;8.18;1.13;2.73;1.43;Fonbet;20.00;7.50;1.15;2.55;1.50;Российская Премьер-лига 2020-2021;30.08.20;Рубин;Тамбов;2;2;Российская Премьер-лига 2019-2020;01.03.20;Тамбов;Рубин;0;0;Российская Премьер-лига 2019-2020;05.10.19;Рубин;Тамбов;2;1;0;0;0;0;0;0;0;0;0;0;0;0;05.12.20;Спартак;Тамбов;5;1;29.11.20;Уфа;Тамбов;4;0;21.11.20;Краснодар;Тамбов;1;0;07.11.20;Тамбов;Ахмат;0;1;01.11.20;Тамбов;Динамо Москва;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;Ротор;Тамбов;0;2;05.12.20;Локомотив;Рубин;3;1;29.11.20;Рубин;ЦСКА;1;0;22.11.20;Рубин;Ростов;0;2;08.11.20;Химки;Рубин;2;0;31.10.20;Рубин;Арсенал Тула;3;1;24.10.20;Зенит;Рубин;1;2;17.10.20;Краснодар;Рубин;3;1;Тамбов;15;Вылет в ФНЛ;17;3;3;11;12;27;19;14;13;12;11;0;0;Рубин;10;;17;7;3;7;23;25;28;25;24;24;22;19;14
2020-2021;18-й тур;Зенит;Динамо Москва;3;1;Матч завершен 12 декабря 2020;1хСтавка;1.63;3.94;6.13;2.05;1.86;Winline;1.68;3.98;5.04;2.08;1.77;Fonbet;1.62;3.95;5.50;2.00;1.80;Российская Премьер-лига 2020-2021;26.08.20;Динамо Москва;Зенит;1;0;Российская Премьер-лига 2019-2020;06.12.19;Зенит;Динамо Москва;3;0;Российская Премьер-лига 2019-2020;10.08.19;Динамо Москва;Зенит;0;2;Российская Премьер-лига 2018-2019;24.04.19;Зенит;Динамо Москва;2;0;Российская Премьер-лига 2018-2019;21.10.18;Динамо Москва;Зенит;1;0;05.12.20;Зенит;Урал;5;1;28.11.20;АрсеналТула;Зенит;0;0;21.11.20;Ахмат;Зенит;2;2;08.11.20;Зенит;Краснодар;3;1;01.11.20;Химки;Зенит;0;2;24.10.20;Зенит;Рубин;1;2;17.10.20;Зенит;Сочи;3;1;06.12.20;ДинамоМосква;Арсенал Тула;1;0;28.11.20;Ростов;Динамо Москва;4;1;21.11.20;Спартак;Динамо Москва;1;1;08.11.20;ДинамоМосква;Локомотив;5;1;01.11.20;Тамбов;Динамо Москва;1;2;24.10.20;ДинамоМосква;Сочи;3;1;18.10.20;ЦСКА;Динамо Москва;3;1;Зенит;1;Лига Чемпионов;17;10;5;2;37;13;0;0;0;35;35;33;30;Динамо Москва;4;Лига конференций;17;9;3;5;23;16;35;35;33;30;30;29;28
2020-2021;18-й тур;Сочи;Спартак;1;0;Матч завершен 12 декабря 2020 ;1хСтавка;3.00;3.31;2.53;1.62;2.37;Winline;2.98;3.19;2.52;1.63; 2.31;Fonbet;3.50;3.40;2.13;1.70;2.02;Российская Премьер-лига 2020-2021;09.08.20;Спартак;Сочи;2;2;Российская Премьер-лига 2019-2020;11.07.20;Сочи;Спартак;1;0;Российская Премьер-лига 2019-2020;13.07.19;Спартак;Сочи;1;0;0;0;0;0;0;0;0;0;0;0;0;0;07.12.20;Сочи;Ахмат;2;0;29.11.20;Урал;Сочи;1;0;22.11.20;ЦСКА;Сочи;1;1;06.11.20;Сочи;Уфа;1;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;ДинамоМосква;Сочи;3;1;17.10.20;Зенит;Сочи;3;1;05.12.20;Спартак;Тамбов;5;1;29.11.20;Спартак;Ротор;2;0;21.11.20;Спартак;Динамо Москва;1;1;07.11.20;Урал;Спартак;2;2;31.10.20;Спартак;Ростов;0;1;24.10.20;Краснодар;Спартак;1;3;17.10.20;Химки;Спартак;2;3;Сочи;7;;17;7;6;4;25;22;30;29;28;27;25;24;24;Спартак;2;Лига Чемпионов;17;10;5;2;32;17;0;0;35;35;33;30;29
2020-2021;18-й тур;Ротор;Уфа;1;0;Матч завершен 12 декабря 2020;1хСтавка;3.38;3.08;2.44;1.45;2.84;Winline;3.33;2.91;2.43;1.37;3.01;Fonbet;3.10;3.10;2.50;—;—;Российская Премьер-лига 2020-2021;03.10.20;Уфа;Ротор;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;05.12.20;Краснодар;Ротор;5;0;29.11.20;Спартак;Ротор;2;0;22.11.20;Ротор;Урал;0;0;07.11.20;АрсеналТула;Ротор;1;1;01.11.20;Ротор;ЦСКА;0;1;24.10.20;Локомотив;Ротор;1;2;18.10.20;Ротор;Тамбов;0;2;06.12.20;Ростов;Уфа;0;1;29.11.20;Уфа;Тамбов;4;0;23.11.20;Уфа;Химки;1;2;06.11.20;Сочи;Уфа;1;1;01.11.20;Уфа;Урал;1;2;25.10.20;Ахмат;Уфа;3;1;17.10.20;Локомотив;Уфа;1;0;Ротор;16;Вылет в ФНЛ;17;1;5;11;7;30;0;0;0;8;0;0;0;Уфа;14;;17;3;4;10;14;29;22;19;14;13;12;0;0
2020-2021;18-й тур;Химки;Арсенал Тула;1;0;Матч завершен 11 декабря 2020;1хСтавка;2.51;3.34;3.00;1.77;2.17;Winline;2.50;3.34;2.99;1.72;2.20;Fonbet;2.33;3.30;3.20;1.65;2.25;Российская Премьер-лига 2020-2021;25.08.20;Арсенал Тула;Химки;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;06.12.20;ЦСКА;Химки;2;2;28.11.20;Химки;Краснодар;1;0;23.11.20;Уфа;Химки;1;2;08.11.20;Химки;Рубин;2;0;01.11.20;Химки;Зенит;0;2;25.10.20;Ростов;Химки;0;2;17.10.20;Химки;Спартак;2;3;06.12.20;ДинамоМосква;Арсенал Тула;1;0;28.11.20;АрсеналТула;Зенит;0;0;21.11.20;Локомотив;Арсенал Тула;1;0;07.11.20;АрсеналТула;Ротор;1;1;31.10.20;Рубин;Арсенал Тула;3;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;АрсеналТула;Урал;1;0;Химки;12;;17;5;4;8;20;28;24;24;19;19;14;13;12;Арсенал Тула;13;;17;3;5;9;17;28;24;19;19;14;13;12;0
2020-2021;17-й тур;Сочи;Ахмат;2;0;Матч завершен 7 декабря 2020;1хСтавка;2.78;3.20;2.78;1.61;2.38;Winline;2.65;3.06;2.78;1.54;2.46;Fonbet;2.65;3.30;2.90;1.62;2.30;Российская Премьер-лига 2020-2021;12.09.20;Ахмат;Сочи;0;1;Российская Премьер-лига 2019-2020;26.06.20;Ахмат;Сочи;1;1;Российская Премьер-лига 2019-2020;30.09.19;Сочи;Ахмат;2;0;0;0;0;0;0;0;0;0;0;0;0;0;29.11.20;Урал;Сочи;1;0;22.11.20;ЦСКА;Сочи;1;1;06.11.20;Сочи;Уфа;1;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;ДинамоМосква;Сочи;3;1;17.10.20;Зенит;Сочи;3;1;04.10.20;Сочи;Ростов;4;2;28.11.20;Ахмат;Локомотив;0;0;21.11.20;Ахмат;Зенит;2;2;07.11.20;Тамбов;Ахмат;0;1;31.10.20;Ахмат;Краснодар;2;0;25.10.20;Ахмат;Уфа;3;1;18.10.20;Ростов;Ахмат;3;0;04.10.20;Рубин;Ахмат;1;1;Сочи;9;;16;6;6;4;23;22;28;25;24;24;24;19;19;Ахмат;7;;16;7;4;5;19;18;30;29;28;25;24;24;24
2020-2021;17-й тур;ЦСКА;Химки;2;2;Матч завершен 6 декабря 2020;1хСтавка;1.49;4.48;7.24;2.26;1.67;Winline;1.46;4.67;6.87;2.18;1.71;Fonbet;—;—;—;2.20;1.67;Российская Премьер-лига 2020-2021;08.08.20;Химки;ЦСКА;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29.11.20;Рубин;ЦСКА;1;0;22.11.20;ЦСКА;Сочи;1;1;08.11.20;ЦСКА;Ростов;2;0;01.11.20;Ротор;ЦСКА;0;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;ЦСКА;Динамо Москва;3;1;03.10.20;Урал;ЦСКА;0;2;28.11.20;Химки;Краснодар;1;0;23.11.20;Уфа;Химки;1;2;08.11.20;Химки;Рубин;2;0;01.11.20;Химки;Зенит;0;2;25.10.20;Ростов;Химки;0;2;17.10.20;Химки;Спартак;2;3;04.10.20;Локомотив;Химки;2;1;ЦСКА;3;Лига Европы;16;10;2;4;28;12;8;35;35;32;30;29;28;Химки;12;;16;5;3;8;18;26;24;24;19;18;14;13;12
2020-2021;17-й тур;Динамо Москва;Арсенал Тула;1;0;Матч завершен 6 декабря 2020;1хСтавка;1.61;4.04;6.22;1.84;2.08;Winline;1.60;3.82 ;5.91;1.70;2.16;Fonbet;—;—;—;1.80;2.00;Российская Премьер-лига 2020-2021;22.08.20;Арсенал Тула;Динамо Москва;2;0;Российская Премьер-лига 2019-2020;04.07.20;Динамо Москва;Арсенал Тула;0;1;Российская Премьер-лига 2019-2020;12.07.19;Арсенал Тула;Динамо Москва;1;1;Российская Премьер-лига 2018-2019;26.05.19;Динамо Москва;Арсенал Тула;3;3;Российская Премьер-лига 2018-2019;29.07.18;Арсенал Тула;Динамо Москва;0;0;28.11.20;Ростов;Динамо Москва;4;1;21.11.20;Спартак;Динамо Москва;1;1;08.11.20;ДинамоМосква;Локомотив;5;1;01.11.20;Тамбов;Динамо Москва;1;2;24.10.20;ДинамоМосква;Сочи;3;1;18.10.20;ЦСКА;Динамо Москва;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;28.11.20;АрсеналТула;Зенит;0;0;21.11.20;Локомотив;Арсенал Тула;1;0;07.11.20;АрсеналТула;Ротор;1;1;31.10.20;Рубин;Арсенал Тула;3;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Тамбов;Арсенал Тула;1;1;Динамо Москва;6;;16;8;3;5;22;16;32;29;28;27;25;24;24;Арсенал Тула;13;;16;3;5;8;17;27;24;19;18;14;13;12;0
2020-2021;17-й тур;Ростов;Уфа;0;1;Матч завершен 6 декабря 2020;1хСтавка;2.04;3.19;4.42;1.50;2.66;Winline;2.09;3.00;4.10;1.42;2.77;Fonbet;—;—;—;1.60;2.35;Российская Премьер-лига 2020-2021;23.08.20;Уфа;Ростов;0;1;Российская Премьер-лига 2019-2020;08.07.20;Ростов;Уфа;1;2;Российская Премьер-лига 2019-2020;18.08.19;Уфа;Ростов;2;0;Российская Премьер-лига 2018-2019;07.04.19;Уфа;Ростов;1;0;Российская Премьер-лига 2018-2019;22.09.18;Ростов;Уфа;0;0;28.11.20;Ростов;Динамо Москва;4;1;22.11.20;Рубин;Ростов;0;2;08.11.20;ЦСКА;Ростов;2;0;31.10.20;Спартак;Ростов;0;1;25.10.20;Ростов;Химки;0;2;18.10.20;Ростов;Ахмат;3;0;04.10.20;Сочи;Ростов;4;2;29.11.20;Уфа;Тамбов;4;0;23.11.20;Уфа;Химки;1;2;06.11.20;Сочи;Уфа;1;1;01.11.20;Уфа;Урал;1;2;25.10.20;Ахмат;Уфа;3;1;17.10.20;Локомотив;Уфа;1;0;03.10.20;Уфа;Ротор;0;0;Ростов;4;Лига конференций;16;9;2;5;22;16;35;35;32;29;28;27;25;Уфа;15;Вылет в ФНЛ;16;2;4;10;13;29;18;14;12;10;0;0;0
2020-2021;17-й тур;Зенит;Урал;5;1;Матч завершен 5 декабря 2020;1хСтавка;1.27;6.08;12.20;2.34;1.62;Winline;1.30;5.55;10.00;2.28;1.65;Fonbet;1.30;5.50;9.70;2.40;1.57;Российская Премьер-лига 2020-2021;19.09.20;Урал;Зенит;1;1;Российская Премьер-лига 2019-2020;14.03.20;Зенит;Урал;7;1;Российская Премьер-лига 2019-2020;06.10.19;Урал;Зенит;1;3;Российская Премьер-лига 2018-2019;02.03.19;Урал;Зенит;0;1;Российская Премьер-лига 2018-2019;19.08.18;Зенит;Урал;4;1;28.11.20;АрсеналТула;Зенит;0;0;21.11.20;Ахмат;Зенит;2;2;08.11.20;Зенит;Краснодар;3;1;01.11.20;Химки;Зенит;0;2;24.10.20;Зенит;Рубин;1;2;17.10.20;Зенит;Сочи;3;1;03.10.20;Спартак;Зенит;1;1;29.11.20;Урал;Сочи;1;0;22.11.20;Ротор;Урал;0;0;07.11.20;Урал;Спартак;2;2;01.11.20;Уфа;Урал;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;АрсеналТула;Урал;1;0;03.10.20;Урал;ЦСКА;0;2;Зенит;2;Лига Чемпионов;16;9;5;2;32;12;0;8;35;32;32;29;28;Урал;11;;16;4;7;5;12;15;24;24;21;19;18;14;12
2020-2021;17-й тур;Краснодар;Ротор;5;0;Матч завершен 5 декабря 2020;1хСтавка;1.27;6.17;11.80;2.42;1.59;Winline;1.28;5.82;10.00;2.37;1.58;Fonbet;1.35;5.05;8.80;2.15;1.70;Российская Премьер-лига 2020-2021;13.09.20;Ротор;Краснодар;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.11.20;Химки;Краснодар;1;0;21.11.20;Краснодар;Тамбов;1;0;08.11.20;Зенит;Краснодар;3;1;31.10.20;Ахмат;Краснодар;2;0;24.10.20;Краснодар;Спартак;1;3;17.10.20;Краснодар;Рубин;3;1;04.10.20;ДинамоМосква;Краснодар;2;0;29.11.20;Спартак;Ротор;2;0;22.11.20;Ротор;Урал;0;0;07.11.20;АрсеналТула;Ротор;1;1;01.11.20;Ротор;ЦСКА;0;1;24.10.20;Локомотив;Ротор;1;2;18.10.20;Ротор;Тамбов;0;2;03.10.20;Уфа;Ротор;0;0;Краснодар;10;;16;6;3;7;24;19;25;24;24;21;19;18;14;Ротор;16;Вылет в ФНЛ;16;1;5;10;7;25;0;0;0;8;0;0;0
2020-2021;17-й тур;Спартак;Тамбов;5;1;Матч завершен 5 декабря 2020;1хСтавка;1.07;18.10;27.00;3.76;1.29;Winline;1.08;12.00;25.00;2.92;1.40;Fonbet;1.18;6.90;16.50;2.40;1.57;Российская Премьер-лига 2020-2021;26.09.20;Тамбов;Спартак;0;2;Российская Премьер-лига 2019-2020;04.07.20;Спартак;Тамбов;2;3;Российская Премьер-лига 2019-2020;27.07.19;Тамбов;Спартак;2;0;0;0;0;0;0;0;0;0;0;0;0;0;29.11.20;Спартак;Ротор;2;0;21.11.20;Спартак;Динамо Москва;1;1;07.11.20;Урал;Спартак;2;2;31.10.20;Спартак;Ростов;0;1;24.10.20;Краснодар;Спартак;1;3;17.10.20;Химки;Спартак;2;3;03.10.20;Спартак;Зенит;1;1;29.11.20;Уфа;Тамбов;4;0;21.11.20;Краснодар;Тамбов;1;0;07.11.20;Тамбов;Ахмат;0;1;01.11.20;Тамбов;Динамо Москва;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;Ротор;Тамбов;0;2;03.10.20;Тамбов;Арсенал Тула;1;1;Спартак;3;Лига Европы;16;9;5;2;27;16;8;32;32;32;29;28;27;Тамбов;14;;16;3;3;10;11;22;19;18;14;12;10;0;0
2020-2021;17-й тур;Локомотив;Рубин;3;1;Матч завершен 5 декабря 2020;1хСтавка;2.06;3.10;4.47;1.61;2.38;Winline;2.09;3.24;3.89;1.54;2.46;Fonbet;2.30;3.25;3.25;1.67;2.20;Российская Премьер-лига 2020-2021;11.08.20;Рубин;Локомотив;0;2;Российская Премьер-лига 2019-2020;27.06.20;Рубин;Локомотив;0;2;Российская Премьер-лига 2019-2020;15.07.19;Локомотив;Рубин;1;1;Российская Премьер-лига 2018-2019;10.05.19;Локомотив;Рубин;4;0;Кубок России 2018-2019;06.03.19;Рубин;Локомотив;0;1;28.11.20;Ахмат;Локомотив;0;0;21.11.20;Локомотив;Арсенал Тула;1;0;08.11.20;ДинамоМосква;Локомотив;5;1;31.10.20;Сочи;Локомотив;2;1;24.10.20;Локомотив;Ротор;1;2;17.10.20;Локомотив;Уфа;1;0;04.10.20;Локомотив;Химки;2;1;29.11.20;Рубин;ЦСКА;1;0;22.11.20;Рубин;Ростов;0;2;08.11.20;Химки;Рубин;2;0;31.10.20;Рубин;Арсенал Тула;3;1;24.10.20;Зенит;Рубин;1;2;17.10.20;Краснодар;Рубин;3;1;04.10.20;Рубин;Ахмат;1;1;Локомотив;7;;16;7;4;5;16;16;29;27;25;25;24;24;21;Рубин;9;;16;7;3;6;22;22;25;25;24;24;21;19;18
2020-2021;16-й тур;Спартак;Ротор;2;0;Матч завершен 29 ноября 2020;1хСтавка;1.40;4.92;8.80;2.15;1.74;Winline;1.37;4.96;8.75;2.06;1.79;Fonbet;1.33;5.10;9.50;2.05;1.77;Российская Премьер-лига 2020-2021;26.08.20;Ротор;Спартак;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.11.20;Спартак;Динамо Москва;1;1;07.11.20;Урал;Спартак;2;2;31.10.20;Спартак;Ростов;0;1;24.10.20;Краснодар;Спартак;1;3;17.10.20;Химки;Спартак;2;3;03.10.20;Спартак;Зенит;1;1;26.09.20;Тамбов;Спартак;0;2;22.11.20;Ротор;Урал;0;0;07.11.20;АрсеналТула;Ротор;1;1;01.11.20;Ротор;ЦСКА;0;1;24.10.20;Локомотив;Ротор;1;2;18.10.20;Ротор;Тамбов;0;2;03.10.20;Уфа;Ротор;0;0;27.09.20;Ротор;Рубин;1;3;Спартак;4;Лига конференций;15;8;5;2;25;16;32;32;29;29;27;25;25;Ротор;16;Вылет в ФНЛ;15;1;5;9;7;23;0;0;0;8;0;0;0
2020-2021;16-й тур;Рубин;ЦСКА;1;0;Матч завершен 29 ноября 2020;1хСтавка;4.14;3.73;1.92;1.97;1.93;Winline;3.87;3.55;1.98;1.85;1.98;Fonbet;4.10;3.55;1.90;1.85;1.95;Российская Премьер-лига 2020-2021;22.08.20;ЦСКА;Рубин;1;2;Российская Премьер-лига 2019-2020;12.07.20;ЦСКА;Рубин;1;1;Российская Премьер-лига 2019-2020;04.08.19;Рубин;ЦСКА;0;1;Российская Премьер-лига 2018-2019;09.03.19;ЦСКА;Рубин;3;0;Российская Премьер-лига 2018-2019;25.08.18;Рубин;ЦСКА;1;1;22.11.20;Рубин;Ростов;0;2;08.11.20;Химки;Рубин;2;0;31.10.20;Рубин;Арсенал Тула;3;1;24.10.20;Зенит;Рубин;1;2;17.10.20;Краснодар;Рубин;3;1;04.10.20;Рубин;Ахмат;1;1;27.09.20;Ротор;Рубин;1;3;22.11.20;ЦСКА;Сочи;1;1;08.11.20;ЦСКА;Ростов;2;0;01.11.20;Ротор;ЦСКА;0;1;26.10.20;ЦСКА;Арсенал Тула;5;1;18.10.20;ЦСКА;Динамо Москва;3;1;03.10.20;Урал;ЦСКА;0;2;27.09.20;ЦСКА;Локомотив;0;1;Рубин;10;;15;6;3;6;21;22;25;24;21;21;19;18;14;ЦСКА;2;Лига Чемпионов;15;10;2;3;28;11;0;8;32;32;29;29;27
2020-2021;16-й тур;Уфа;Тамбов;4;0;Матч завершен 29 ноября 2020;1хСтавка;1.98;3.11;4.92;1.37;3.21;Winline;1.95;3.01;4.72;1.35;3.09;Fonbet;2.35;2.90;3.55;—;—;Российская Премьер-лига 2020-2021;12.09.20;Тамбов;Уфа;2;0;Российская Премьер-лига 2019-2020;21.06.20;Уфа;Тамбов;2;1;Российская Премьер-лига 2019-2020;26.10.19;Тамбов;Уфа;3;0;0;0;0;0;0;0;0;0;0;0;0;0;23.11.20;Уфа;Химки;1;2;06.11.20;Сочи;Уфа;1;1;01.11.20;Уфа;Урал;1;2;25.10.20;Ахмат;Уфа;3;1;17.10.20;Локомотив;Уфа;1;0;03.10.20;Уфа;Ротор;0;0;26.09.20;Зенит;Уфа;6;0;21.11.20;Краснодар;Тамбов;1;0;07.11.20;Тамбов;Ахмат;0;1;01.11.20;Тамбов;Динамо Москва;1;2;25.10.20;Урал;Тамбов;0;0;18.10.20;Ротор;Тамбов;0;2;03.10.20;Тамбов;Арсенал Тула;1;1;26.09.20;Тамбов;Спартак;0;2;Уфа;16;Вылет в ФНЛ;15;1;4;10;9;29;0;0;8;7;0;0;0;Тамбов;14;;15;3;3;9;11;18;19;18;14;12;0;0;0
